name,reviews.rating,reviews
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great batteries
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great price!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I find these packs of batteries are less expensive and I always have some available - no running to the store for a battery
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Needed some more batteries for the home and these were reasonably priced. Have been using for a week and so far they are working well.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These work just fine and were purchased at a good price.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Very nice packaging. Good batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,We'll See how they last.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Batteries. AAA. They fit and work in objects requiring AAA batteries.*Not for internal consumption.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,These don't last long at all.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,AAA batteries. They last adequately and are at a very competitive price point. For that reason I don't think I will be buying batteries from any competitor if they're more expensive than these. Bravo Amazon.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Love these batteries. They last just as long as the top name brand battery for a fraction of the price. Look no further. Check out the discharge and compare. They are solid!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I have been using these batteries for some time now and they seem to be holding up as well or better than any name brand I have used in the past. The price, packaging and shelf life make Amazon batteries a winner."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No troubles
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"Use these in a wireless BT mouse. Has about 30 less life as copper top brand. Good price, but most likely will not buy again."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great product and u can't beat this price anywhere
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,You can never have too many batteries. Fair price and and lasts as long as the bunny ones.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,"Lasted about a week in my electric toothbrush. Energizer and Duracell brand lasted a month. Tried with 4 different Amazon batteries, same results. Very dissatisfied"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,Good less expensive bulk pack. Great alternative for toys and games that seem to eat batteries and won't break the bank. Seem to work well enough and rival the name brands. Will buy again.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,You get what you pay for in life bht for the lrice and amount these are actually great one say or two days of strong power for flashlights or wireless headphones etc. For remotes theyblast for quite a while. Package was nice fast delivery thunking of actually buying different sizes for other electronics ...would definitly order again ...kinda like gas not premium or regular something like a plus ....lol i have tried all those other expensive brands thats supposed to last 10x more longer well by the time you pay for one pack and get maybe a months wirth depending on usage you could have a 100 of these and still have left over......just saying your not buying tires or brakes for your car so test them out they sell it in smaller amounts and subscdiption amount etc....
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,For most applications they seem to do a decent job. Have used them for about 3 years.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,"They didn't last very long in my cheap camera. With them not being lithium I didn't expect them to last forever, but I should of gotten more then a days use out of them. In my Xbox controller they lasted an adequate amount of time. So all in all these definitely aren't for heavy use and the price point reflects that."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Adequate performance. I just pulled 16 batteries from four night lights. Half of these were the AmazonBasics AA batteries. Not surprising until I tell you that that AmazonBasics batteries were the last to be installed and the other half were installed long before the AmazonBasics. I don't think I'll buy these again.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Nice price for a bunch of batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"AAA batteries - lots of them, at an affordable price. What's not to like"
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Work better than the Kodak batteries that I had previously
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"I have 2 kids, and they have a lot of battery powered toys. We tried rechargeable batteries, and they didn't hold up like I was hoping. These batteries are more affordable than brands at the store, and I can't tell a difference in performance."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Great deal. They are what they are but seem to hold life pretty well. Will definitely buy again when I need to restock.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,This is an affordable set of rechargable Alkaline batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"They are very affordable batteries. I have not run any specific testing, but so far, they have performed well, and appear to give good battery life."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I didn't know Amazon makes batteries at a very affordable amount. Now i know where to purchase batteries.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Affordable. Long lasting battery life.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,Mediocre performance
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,like it for the money
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These are alright batteries works well on remotes and other little gadgets. I just like my energize battery or the copper top battery myself but my husband got these for the smaller items around here.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries are very durable. AmazonBasics did very well on this product.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,GOOD ALKALINE BATTERIES. AREN'T ALL ALKALINE THE SAME ADVERTISING STEERS SOME PEOPLE.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),2,"We use battery operated candles with timers. The batteries normally have to be changed once a month. These cheap batteries lasted 2 weeks. I thought these batteries were a good deal, but I was wrong."
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,All the batteries came dead so I did a return and got new ones. Second order was the same as the first.Update: still have yet to receive refund from second order after several weeks!!!
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Work well at a lower price. All is good.
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,all dead
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,"a couple of low juice ones, but I bought a charger and all is good"
