name,reviews.rating,reviews,sentiment
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,put little cylinder stuff make work flashlight remote kitchen scale clock,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,always use battery use seem last pretty well,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,I ve get batts bunch holiday candle go strong great price poop early ill update post,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,test ok far,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,good buy batterieslong life,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great price solid performer,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,good battery fit uxcelplastic case aaa battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,amazon basic battery well buy variety,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,love amazonbasic product battery first class excellent value,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,first time buy amazon basic product will not last experience product well name brand product less experience love packaging battery come far tell work like charm put couple gadget work perfectly way go battery cost saving well worth,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,amazon basic aa performance alkaline battery great prize far problem,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great battery good price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,excellent product,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,prior review good battery think would give try far good still work describe change review need highly satisfied,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great battery perform well definitely cheap battery probably purchase price right get,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,battery work lastwhat else,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,I ve never problem amazon stuff actually prefer namebrand costeffectiveness something that s go show look tacky could care less battery one,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,decent find last less duracell battery consider cost difference actually worth,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,amazon basic batterie good name brand experience well package easy open box whivh appreciate since arthritis box small enough keep rest battery get easy find replacement need,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great battery deal use battery notice difference power length compare duracell energizer last long work fine buying cost saving,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,started buy large pack amazon batterie great value previous experience amazon basic product battery seem work well energizer duracell fraction cost buying aa aaa run low take large pack,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,work great great price can not beat seem par low mid tier brand battery live can not complain,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,quality batteriesjust good major brand name can not beat price thank,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,far hold really well price simply unbeatable come package small generic box I ve try amazonbasic product have not get complaint far amazon seem want make cheap product also do not seem want get complaint return well time mess right first time see happensthank another great productif review helpful way please click little yes button laugh move,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,battery get job do cool packaging amazon claim another industry,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,nice great price,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,battery seem last long expensive goldblack battery amazon basic item buy excellent quality,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,like amazon line basic nothing fancy work,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great buy last along time amazon basic great,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,do not know expect read elaborate review battery amazing packaging ease installation etc battery cost effective job properly nomagic smoke yet can not complain,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),3,battery do not last long compare duracell energizer,neutral
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,do not waste coin expensive store brand work great,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,always try buy amazon rechargeable battery good price last long time charge save bit environment compare disposable one,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,ok,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,quite bargain,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,work great hold chaege well battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,first time I ve use battery far good,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great price I m pleased performance,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,love battery affordable work well game console controller kid toy frequently use,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great battery money,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,day old amazon fire stick quit working system fine seem like remote be not get juice try different set battery still would not workand yes put right way contact amazon limited warranty remote past day purchase could not return send back warranty service without tv know long make sure buy energizer battery would not know remote fire right back can not trust battery,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,use hundred aaas annually despite graphic ad poor perform least longevity buy still another likely go thru quickly,negative
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,ill never buy another brand amazon battery last quality affordable,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,else say amazon rocks battery,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,great,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,hope work,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,first buy battery never fun also quite expensive fell love fact could buy amazon brand battery prime get two day guess get day plus stock dang christmas toy triplet buy one buy threethey last long standard battery plus love come nice cardboard sleeve rather one store fall rip plastic cardboardto wrap impressive,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,work great primarily use xbox controller last long long brand use highly recommend,positive
AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,good price work fine,positive
